Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Male,Married_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_No Phone Service,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_No Internet Service,Online Security_Yes,Online Backup_No Internet Service,Online Backup_Yes,Device Protection Plan_No Internet Service,Device Protection Plan_Yes,Premium Tech Support_No Internet Service,Premium Tech Support_Yes,Streaming TV_No Internet Service,Streaming TV_Yes,Streaming Movies_No Internet Service,Streaming Movies_Yes,Streaming Music_No Internet Service,Streaming Music_Yes,Unlimited Data_No Internet Service,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Actual,Churn_Probability,Recommendation
41,3,1,31,0.0,23.0,35.4,1077.5,0.0,0,0.0,1077.5,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.16705150138710237,No Action Needed
54,0,0,52,20.8,30.0,109.3,5731.4,3.85,60,1081.6,6869.15,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.1753774622988322,No Action Needed
41,0,0,1,23.16,0.0,20.25,20.25,0.0,0,23.16,43.41,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.539955880630125,Offer Loyalty Reward
27,0,0,9,38.76,82.0,98.3,923.5,0.0,0,348.84,1272.34,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1,0.5548752866332118,Offer Loyalty Reward
28,0,0,66,7.28,51.0,105.0,7133.25,0.0,0,480.48,7613.73,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,1,0.3671021483864625,No Action Needed
57,3,0,71,23.41,53.0,85.45,6300.85,0.0,0,1662.11,7962.96,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,0.08165491676917586,No Action Needed
59,0,0,1,7.99,30.0,93.3,93.3,0.0,0,7.99,101.29,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.8566248471184993,Offer 20% Discount
50,3,7,20,7.31,0.0,-4.0,395.6,0.0,0,146.2,541.8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.05259845490933041,No Action Needed
24,3,9,23,1.88,0.0,19.65,451.55,0.0,0,43.24,494.79,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,0,0.002402328880270057,No Action Needed
41,0,0,54,30.66,18.0,84.4,4484.05,0.0,0,1655.64,6139.69,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0.13723212597534065,No Action Needed
39,2,0,4,29.4,17.0,70.15,268.35,21.69,0,117.6,364.26,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.5611937389169557,Offer Loyalty Reward
38,0,0,53,16.43,29.0,85.45,4517.25,0.0,0,870.79,5388.04,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0.33100679343561873,No Action Needed
51,0,0,45,24.75,13.0,103.65,4747.85,0.0,0,1113.75,5861.6,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.3872596615686609,No Action Needed
63,0,0,1,48.31,22.0,44.45,44.45,0.0,0,48.31,92.76,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1,0.6967521156619676,Provide Premium Tech Support
68,0,0,64,27.7,21.0,74.65,4869.35,47.04,0,1772.8,6595.11,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0,0.06688800003956331,No Action Needed
75,0,0,1,39.61,16.0,74.45,74.45,0.0,0,39.61,114.06,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1,0.85323849541428,Offer 20% Discount
69,0,1,53,7.94,6.0,101.9,5549.4,0.0,0,420.82,5970.22,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,0.6031203178544885,Provide Premium Tech Support
60,0,0,6,20.11,5.0,59.15,336.7,0.0,0,120.66,457.36,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0,0.40933042409834725,Offer Loyalty Reward
60,0,0,1,0.0,9.0,30.55,30.55,0.0,40,0.0,70.55,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5259977616935685,Offer Loyalty Reward
61,2,2,66,20.11,25.0,109.25,7082.5,0.0,80,1327.26,8489.76,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0.03880934598508193,No Action Needed
36,0,0,1,24.24,28.0,45.75,45.75,0.0,0,24.24,69.99,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.5316236617249579,Offer Loyalty Reward
38,1,10,21,18.0,0.0,19.8,350.1,0.0,0,378.0,728.1,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.013598095865214791,No Action Needed
28,0,1,2,9.79,41.0,74.4,139.4,0.0,0,19.58,158.98,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.6416278619570737,Provide Premium Tech Support
53,0,1,1,35.15,14.0,76.2,76.2,0.0,50,35.15,161.35,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.7575947196223707,Provide Premium Tech Support
27,0,0,1,1.63,59.0,84.3,84.3,0.0,10,1.63,95.93,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.6832039640516631,Provide Premium Tech Support
64,0,0,1,24.48,24.0,79.15,79.15,0.0,0,24.48,103.63,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.8556787120577145,Offer 20% Discount
64,0,0,6,43.18,0.0,20.2,123.65,0.0,0,259.08,382.73,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.1401271558224592,No Action Needed
38,0,0,60,0.0,25.0,39.6,2424.5,38.46,0,0.0,2386.04,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.05338902200502492,No Action Needed
31,0,0,13,24.14,21.0,99.0,1301.7,0.0,0,313.82,1615.52,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,1,0.5828109492627802,Offer Loyalty Reward
65,0,2,7,34.66,3.0,101.95,700.85,0.0,0,242.62,943.47,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.6915896825645749,Provide Premium Tech Support
77,0,1,50,40.9,8.0,105.05,5163.3,0.0,0,2045.0,7208.3,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,0,0.242826436050433,No Action Needed
73,0,9,61,34.24,20.0,64.05,3902.6,0.0,0,2088.64,5991.24,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0.06144744376666809,No Action Needed
54,0,0,69,17.74,0.0,19.3,1447.9,0.0,0,1224.06,2671.96,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.022489164740509805,No Action Needed
64,0,8,1,35.24,0.0,20.65,20.65,0.0,0,35.24,55.89,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0,0.2957201777778053,No Action Needed
61,1,9,46,47.5,0.0,19.4,967.85,0.0,0,2185.0,3152.85,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.0012722098794978561,No Action Needed
26,0,0,40,34.49,73.0,51.1,2092.9,0.0,0,1379.6,3472.5,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.15739501789839486,No Action Needed
49,1,10,53,30.31,0.0,19.55,1007.9,0.0,0,1606.43,2614.33,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.012025323666372077,No Action Needed
33,4,1,18,18.47,30.0,55.95,1082.8,0.0,0,332.46,1415.26,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.19019322998830543,No Action Needed
54,0,0,1,0.0,27.0,29.95,29.95,0.0,0,0.0,29.95,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.6300307681102755,Provide Premium Tech Support
55,2,0,22,0.0,29.0,49.45,1031.4,0.0,0,0.0,1031.4,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,0,0.16628624019337862,No Action Needed
47,0,0,1,48.58,21.0,46.2,46.2,0.0,0,48.58,94.78,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.4638690058090582,Offer Loyalty Reward
37,0,0,22,48.07,18.0,94.95,2142.8,0.0,0,1057.54,3200.34,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0,0.42193110831197944,Offer Loyalty Reward
57,0,0,35,44.81,20.0,60.55,1982.6,0.0,0,1568.35,3550.95,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.11422233915422259,No Action Needed
53,0,0,35,25.04,21.0,75.35,2636.05,0.0,0,876.4,3512.45,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.3817767510141812,No Action Needed
59,0,0,25,25.2,23.0,81.75,2028.8,0.0,0,630.0,2658.8,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0,0.21210012592872476,No Action Needed
26,0,5,42,0.0,59.0,25.1,1097.15,0.0,0,0.0,1097.15,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,0,0.13139881478030435,No Action Needed
57,2,1,30,0.0,12.0,51.2,1561.5,0.0,0,0.0,1561.5,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1,0.12293931366988968,No Action Needed
31,0,0,1,18.81,0.0,21.1,21.1,0.0,0,18.81,39.91,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.3598967616038948,No Action Needed
56,0,2,63,38.36,0.0,19.95,1234.8,0.0,0,2416.68,3651.48,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.0036701441201803294,No Action Needed
48,0,0,24,38.79,4.0,104.15,2494.65,0.0,40,930.96,3465.61,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.5821496694396866,Offer Loyalty Reward
25,0,0,70,0.0,59.0,40.05,2799.75,0.0,0,0.0,2799.75,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,0,0.07602324675317257,No Action Needed
27,0,0,7,16.04,0.0,20.0,137.6,0.0,0,112.28,249.88,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0.17051586264132845,No Action Needed
20,2,0,27,30.36,0.0,19.15,537.35,0.0,0,819.72,1357.07,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.021653834515145888,No Action Needed
53,0,1,32,37.48,13.0,84.15,2585.95,0.0,0,1199.36,3785.31,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1,0.5492378263372096,Offer Loyalty Reward
63,0,0,14,0.0,12.0,31.1,419.7,0.0,0,0.0,419.7,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0,0.35579086987024694,No Action Needed
19,0,5,60,0.0,69.0,60.8,3603.45,0.0,0,0.0,3603.45,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.04164046744293794,No Action Needed
32,3,3,19,31.7,0.0,20.2,387.4,0.0,0,602.3,989.7,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.0008094447620142172,No Action Needed
78,0,0,41,6.33,15.0,104.4,4133.95,0.0,0,259.53,4393.48,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0,0.564695979961649,Offer Loyalty Reward
62,0,4,30,5.56,8.0,49.9,1441.95,0.0,100,166.8,1708.75,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.11479942267213888,No Action Needed
29,0,3,53,41.82,69.0,111.8,5809.75,0.0,0,2216.46,8026.21,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0.09483202349655005,No Action Needed
55,0,7,31,29.06,22.0,75.25,2344.5,1.99,0,900.86,3243.37,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.06773210550759223,No Action Needed
34,0,0,15,31.68,23.0,48.85,736.8,0.0,0,475.2,1212.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.2678668988468394,No Action Needed
50,0,2,4,9.67,22.0,50.05,179.35,0.0,0,38.68,218.03,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.32879208457356285,No Action Needed
46,0,1,26,25.63,19.0,90.1,2312.55,47.79,0,666.38,2931.14,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,0,0.28624852423943387,No Action Needed
65,0,1,63,40.65,29.0,84.0,5329.55,0.0,0,2560.95,7890.5,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0.2137988653592596,No Action Needed
66,0,2,17,1.05,8.0,76.45,1233.4,0.0,0,17.85,1251.25,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.516275520311328,Offer Loyalty Reward
46,0,0,20,33.86,0.0,18.9,347.65,0.0,0,677.2,1024.85,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0,0.04689179960322105,No Action Needed
52,2,3,61,40.48,20.0,79.4,4820.55,0.0,0,2469.28,7289.83,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.020278469417906352,No Action Needed
37,3,3,53,33.31,0.0,25.55,1336.1,37.37,0,1765.43,3064.16,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.013130594742497646,No Action Needed
59,3,4,72,48.29,0.0,24.05,1709.15,0.0,0,3476.88,5186.03,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.002402260555831805,No Action Needed
44,0,0,53,29.8,4.0,106.95,5785.5,0.0,0,1579.4,7364.9,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,1,0.2792541997346563,No Action Needed
51,0,0,10,19.1,0.0,20.0,198.6,0.0,0,191.0,389.6,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0,0.055004498265712576,No Action Needed
24,0,5,40,22.2,76.0,105.75,4228.55,0.0,0,888.0,5116.55,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0,0.16881351376348802,No Action Needed
77,0,3,59,0.0,6.0,64.05,3886.85,0.0,0,0.0,3886.85,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,0,0.03383613763063282,No Action Needed
27,0,0,17,22.26,0.0,19.7,340.35,0.0,0,378.42,718.77,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.11460961707730083,No Action Needed
27,0,2,10,10.42,0.0,20.55,252.75,0.0,0,104.2,356.95,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0,0.03468960654599935,No Action Needed
46,0,9,61,26.94,11.0,94.1,5638.3,0.0,0,1643.34,7281.64,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,1,0.04258129290371092,No Action Needed
78,1,10,65,9.68,23.0,85.75,5688.45,38.09,0,629.2,6279.56,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0,0.02901899020105059,No Action Needed
35,3,9,15,49.36,0.0,19.5,239.75,0.0,0,740.4,980.15,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,0,0.025485007484597713,No Action Needed
29,2,2,67,0.0,51.0,54.2,3623.95,0.0,0,0.0,3623.95,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,0,0.020478064943007857,No Action Needed
23,3,3,33,28.4,0.0,20.1,579.4,0.0,0,937.2,1516.6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.0025759290940539394,No Action Needed
32,0,1,21,5.07,26.0,74.05,1565.7,0.0,0,106.47,1672.17,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.6321431278235286,Provide Premium Tech Support
55,0,1,38,42.14,19.0,80.3,3058.65,0.0,0,1601.32,4659.97,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1,0.1602439225956387,No Action Needed
34,0,9,56,35.55,17.0,59.5,3389.25,0.0,0,1990.8,5380.05,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.02176350586503585,No Action Needed
71,2,0,56,10.57,28.0,94.8,5264.3,0.0,0,591.92,5856.22,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,0,0.13196549327861956,No Action Needed
74,0,0,43,8.81,7.0,84.85,3645.6,0.0,0,378.83,4024.43,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0,0.1904278098441125,No Action Needed
67,0,0,14,16.32,11.0,74.95,1036.75,39.29,0,228.48,1225.94,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.6348776708760199,Provide Premium Tech Support
71,0,0,59,19.14,13.0,94.05,5483.9,0.0,30,1129.26,6643.16,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0.20817296461819965,No Action Needed
36,0,0,12,17.46,9.0,89.4,1095.65,0.0,0,209.52,1305.17,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,1,0.574209429482871,Offer Loyalty Reward
21,0,1,55,10.61,76.0,104.15,5743.05,0.0,0,583.55,6326.6,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1,0.36539750986897274,No Action Needed
29,0,0,43,2.49,53.0,85.1,3662.25,0.0,30,107.07,3799.32,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0.2017488178730067,No Action Needed
30,1,7,42,18.93,73.0,54.5,2301.15,0.0,0,795.06,3096.21,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.0214774931840368,No Action Needed
52,3,10,67,3.04,30.0,100.25,6689.0,0.0,0,203.68,6892.68,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.03475998882840543,No Action Needed
31,2,3,68,9.29,18.0,95.1,6683.4,0.0,0,631.72,7315.12,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.03399299610658669,No Action Needed
70,0,1,68,24.13,24.0,89.6,6127.6,0.0,0,1640.84,7768.44,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,0.4264144643352118,Offer Loyalty Reward
62,0,0,12,0.0,24.0,60.65,743.3,40.41,0,0.0,702.89,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,0.25076114454062426,No Action Needed
42,0,0,11,13.56,17.0,64.9,716.1,0.0,0,149.16,865.26,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.4110230670075435,Offer Loyalty Reward
54,0,0,19,13.76,4.0,69.6,1394.55,0.0,0,261.44,1655.99,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.3232161109792117,No Action Needed
25,0,0,5,22.01,85.0,47.15,223.15,0.0,0,110.05,333.2,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.4807191701785867,Offer Loyalty Reward
63,3,0,1,33.21,75.0,54.5,54.5,0.0,0,33.21,87.71,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.5905549753016177,Offer Loyalty Reward
51,0,0,1,26.15,26.0,44.0,44.0,0.0,0,26.15,70.15,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.513046457757694,Offer Loyalty Reward
51,0,1,2,46.92,7.0,90.0,190.05,0.0,0,93.84,283.89,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1,0.6758757427901806,Provide Premium Tech Support
61,2,3,3,1.67,19.0,69.55,200.2,33.8,0,5.01,171.41,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.40572855730920127,Offer Loyalty Reward
65,0,0,14,37.62,10.0,95.6,1273.3,0.0,0,526.68,1799.98,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.6930677548102817,Provide Premium Tech Support
